Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2011-08-10,9.95017,10.40001,9.5,9.98,24254.4504922,242598.482903,10.0022254877
2011-08-09,7.79996,12.1,7.671,9.99,114472.775234,1112123.7705,9.71518134535
2011-08-08,7.9,8.15998,7.055,7.79991,34042.2208252,263570.185292,7.7424497845
2011-08-07,6.5317,9.47,6.01,7.9,89830.9578458,693796.976732,7.72336167141
2011-08-06,9.7403,9.95,5.742,6.55,102411.7273,801213.077327,7.82345048218
2011-08-05,10.7106,10.99,9.5,9.7999,30765.6895908,315866.930708,10.2668568431
2011-08-04,9.287,11.15,9.26999,10.75,50094.1031174,529876.353917,10.5776193393
2011-08-03,12.05,12.16,8.7,9.26,90287.3312127,943628.171612,10.4513906762
2011-08-02,13.09628,13.1,11.5,12.05,57242.6876753,709463.155813,12.3939525663
2011-08-01,13.3503,13.5501,12.85,13.0946,21748.0859142,286373.019619,13.1677344272
2011-07-31,13.5365,14.8999,12.82922,13.35,45723.4382379,618135.501322,13.5190074313
2011-07-30,13.5015,13.63,13.45,13.53034,6104.38329931,82590.4436875,13.5296949156
2011-07-29,13.4901,13.7,13.3302,13.49832,7257.50747383,98020.7298444,13.5061149021
2011-07-28,13.891,13.939,13.312,13.49011,32738.2707572,445690.579841,13.6137483604
2011-07-27,13.88214,14.13,13.85,13.9394,11508.6635387,160645.536476,13.9586613107
2011-07-26,14.02979,14.05051,13.768,13.88214,16793.8555961,233585.08386,13.9089610794
2011-07-25,13.98001,14.72299,13.76,14.0478,31577.9597288,448277.199504,14.195888631
2011-07-24,13.6904,14.1,13.6,13.98001,26623.2558266,369041.820924,13.8616337283
2011-07-23,13.69999,13.7649,13.51,13.68,22455.5978055,306380.158426,13.6438210677
2011-07-22,13.61,13.81,13.45,13.69542,15165.6150663,207044.151814,13.6522093504
2011-07-21,13.71982,13.78,13.4,13.61,25018.3714947,341665.516822,13.6565849977
2011-07-20,13.86024,14.0,13.4,13.68943,23177.8984293,317332.298167,13.6911592367
2011-07-19,13.47051,14.7,13.44,13.85024,67575.613249,948485.715897,14.0359172532
2011-07-18,13.16,13.915,12.51,13.48,75896.3077393,988903.241225,13.0296620571
2011-07-17,13.719,13.75,13.021,13.16,34375.4725885,458510.185605,13.3382947515
2011-07-16,13.81,13.81,13.501,13.7191,17264.4947917,235142.968168,13.6200318055
2011-07-15,13.99999,14.09,13.5021,13.81,24819.5420834,344982.09699,13.8996157073
2011-07-14,13.97,14.07,13.7,13.99,17661.1556668,245982.113161,13.9278605433
2011-07-13,14.0276,14.15,13.91,13.95099,10338.1455479,145032.068345,14.0288282529
2011-07-12,14.20912,14.63988,13.9,14.00943,26356.505913,372986.554372,14.1515933714
2011-07-11,14.9,15.1999,13.8,14.20912,49160.0106027,706457.516741,14.3705729124
2011-07-10,14.375,15.68,14.35,14.9,45284.4239376,682903.161418,15.0803102268
2011-07-09,14.31399,14.6999,14.0201,14.38,11909.1698571,171329.271471,14.3863320053
2011-07-08,14.77609,15.64276,13.90152,14.31399,34853.4181662,500143.37535,14.3499088946
2011-07-07,14.78367,15.9,14.5,14.77609,54465.6964408,825452.249321,15.1554520232
2011-07-06,12.90701,16.5,12.67132,14.78347,111818.322787,1655319.63265,14.8036528487
2011-07-05,13.878,15.0,11.0,12.90691,84081.1524561,1076305.46145,12.8007934003
2011-07-04,15.4407,15.48988,13.14,13.86,52276.9890361,756913.589717,14.4789056079
2011-07-03,15.39981,15.689,15.311,15.44049,16792.2853027,259875.505397,15.4758867368
2011-07-02,15.3705,15.8,15.271,15.4,19453.2375059,302134.704143,15.5313327178
2011-07-01,16.10098,16.74,15.26,15.397,33284.4529425,529197.490981,15.8992395607
2011-06-30,16.846,17.0,15.73,16.10098,34961.1896034,577145.549087,16.5081782295
2011-06-29,16.94991,17.2,16.666,16.845,21043.3694136,355303.176386,16.8843291872
2011-06-28,16.75,17.52,16.5,16.9498,24398.1463737,413032.221339,16.9288361096
2011-06-27,16.45001,18.0,15.0,16.75004,31452.5444794,535096.370101,17.0128165768
2011-06-26,17.51001,17.51001,14.01,16.45001,15053.9269271,234621.797323,15.585421562
2011-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-19,16.85,18.8766,16.85,17.51,30176.739,536267.379238,17.7708856891
2011-06-18,15.9635,16.9499,15.052,16.89,35536.552,569949.344478,16.0383974359
2011-06-17,17.0,18.34,13.0,15.681,108623.773,1684353.22609,15.5063038189
2011-06-16,19.5,19.89,17.0,17.0,49202.135,927743.421006,18.8557553652
2011-06-15,19.2804,20.0,19.022,19.49,27711.898,545336.144629,19.6787728011
2011-06-14,19.8,20.5,18.001,19.28,36155.99,696003.98452,19.2500325539
2011-06-13,18.5479,24.5,16.0,19.84,73421.791,1476239.59201,20.1062868653
2011-06-12,14.75,24.99,10.25,18.5464,151194.158,2451134.56444,16.2118338226
2011-06-11,23.93,23.99,13.0,14.6511,121869.972,2146587.96082,17.6137560844
2011-06-10,28.9191,29.399,20.01,23.9497,92208.2,2274786.40456,24.6701096492
2011-06-09,29.91,31.5,26.151,28.919,62933.66,1861589.64266,29.5801903569
2011-06-08,23.9999,31.9099,22.2135,29.6,104925.157,2858820.38338,27.2462816842
2011-06-07,18.2605,24.32,18.26,23.9234,53715.037,1068903.32246,19.8995175683
2011-06-06,16.7,19.23,16.4513,18.5499,55092.474,1016927.39403,18.4585537769
2011-06-05,18.966,18.998,16.2,16.7,24278.972,420612.467307,17.3241464798
2011-06-04,14.27,18.89,14.04,18.89,44475.343,729670.848253,16.4061882165
2011-06-03,10.6002,14.499,10.5752,14.29,72980.242,954513.537052,13.0790678531
2011-06-02,9.6,10.888,9.5,10.6,41047.265,415112.717321,10.1130420582
2011-06-01,8.741,9.6987,8.3,9.57,43479.96,400564.347499,9.21261996329
2011-05-31,8.8,9.4998,8.1,8.741,45794.425,406882.267594,8.88497382801
2011-05-30,8.4483,9.0,8.25001,8.8,17680.151,154258.845264,8.72497329147
2011-05-29,8.3001,8.49,8.102,8.4299,7487.54,62138.8744883,8.29897062164
2011-05-28,8.55,8.7,8.11,8.3001,12247.722,103463.694448,8.44758677965
2011-05-27,8.7002,8.83,8.5002,8.5002,14431.838,125149.046387,8.67173303822
2011-05-26,8.2502,8.9869,8.01,8.798,28644.99,244820.481956,8.54671207621
2011-05-25,7.4899,9.33,7.21612,8.3997,64049.942,510905.177739,7.97666885848
2011-05-24,7.1499,7.51,6.96,7.42,29282.479,211827.281835,7.23392585155
2011-05-23,6.6901,7.45,6.68999,7.14991,35279.88,250601.297178,7.10323553193
2011-05-22,6.14,6.7594,5.99001,6.6901,23872.154,154432.515907,6.46914877923
2011-05-21,5.7999,6.5199,5.5772,6.11971,31111.902,185640.170086,5.9668537811
2011-05-20,6.8051,7.1,5.5772,5.59039,44460.435,278992.337456,6.27506990105
2011-05-19,6.7002,7.34,6.60711,6.805,24436.409,170134.799404,6.96234865786
2011-05-18,7.1911,7.5,6.6,6.88,25403.435,181331.164789,7.13805691196
2011-05-17,7.8974,8.38901,6.97991,7.19,35345.455,265868.945547,7.52201225156
2011-05-16,6.9899,8.5,6.75,8.03388,44141.405,343050.473717,7.77162561356
2011-05-15,7.0022,7.78,6.20001,6.98701,18294.87,123255.501049,6.73716189561
2011-05-14,8.12011,8.9,5.83,7.19769,55390.451,435571.017731,7.86364815355
2011-05-13,6.3201,8.45,6.3201,8.198,64003.373,478840.491584,7.48148838318
2011-05-12,5.4898,6.49,5.22,6.30019,31722.464,184839.990456,5.82678541162
2011-05-11,5.7499,6.065,4.6,5.5,52569.146,281496.857217,5.35479228095
2011-05-10,3.81,5.99001,3.81,5.81,56217.324,266466.705942,4.73993934578
2011-05-09,3.8696,3.9,3.6905,3.8,11520.926,43805.9181251,3.80229142389
2011-05-08,3.641,3.937,3.63,3.8659,21132.514,79620.8069814,3.76769214403
2011-05-07,3.45,3.7,3.425,3.641,17833.289,64359.6774914,3.60896284984
2011-05-06,3.333,3.61001,3.29,3.45,23014.698,80063.9806979,3.47881952211
2011-05-05,3.4013,3.4498,3.333,3.333,15350.341,52331.3930319,3.40913553855
2011-05-04,3.418,3.58,3.25,3.40609,17278.288,59434.1079951,3.43981463876
2011-05-03,3.2,3.49,3.11,3.41,16919.179,56187.4750038,3.32093389424
2011-05-02,3.0988,3.495,3.029,3.2,18333.831,59421.7210434,3.24109680314
2011-05-01,3.5,3.87,2.5,3.03311,45772.074,143521.982654,3.13557962557
2011-04-30,2.879,4.14996,2.75,3.5,65427.797,214977.235422,3.2857171612
2011-04-29,2.211,2.95,2.21,2.88,57577.324,148954.473572,2.58703363102
2011-04-28,1.892,2.65,1.66,2.21059,100238.232,203392.458484,2.02909064162
2011-04-27,1.781,1.95,1.72,1.9,33055.256,62403.3544075,1.88784967836
2011-04-26,1.581,1.7949,1.53,1.7949,24054.311,40211.166904,1.67168234018
2011-04-25,1.631,1.701,1.52109,1.559,13471.602,21226.889728,1.57567672561
2011-04-24,1.7999,1.95,1.6,1.63011,21541.692,36076.0063024,1.67470625345
2011-04-23,1.3911,1.95,1.3202,1.7001,66620.358,103242.838618,1.54971906062
2011-04-22,1.21,1.41,1.189,1.40901,39415.39,50929.9223592,1.29213290441
2011-04-21,1.14209,1.21,1.14,1.21,39295.694,46345.3498197,1.17940021163
2011-04-20,1.181,1.1979,1.13,1.1421,21344.953,24691.8636929,1.15680103362
2011-04-19,1.1618,1.1979,1.1436,1.1979,12556.732,14782.0627477,1.17722212656
2011-04-18,1.13888,1.1999,1.1103,1.16199,27478.69,31552.5479281,1.14825517258
2011-04-17,1.048,1.14,1.0255,1.1123,24225.699,26085.2494895,1.07675941526
2011-04-16,0.9841,1.095,0.95414,1.0499,28869.299,30097.1766655,1.04253229929
2011-04-15,1.0,1.08999,0.911,0.98991,50304.611,50488.9392061,1.00366424076
2011-04-14,0.939,1.0,0.91,1.0,31111.877,29643.6089027,0.952806830095
2011-04-13,0.86,1.0,0.86,0.9225,43397.558,40467.7371288,0.932488807982
2011-04-12,0.7787,0.899,0.7703,0.86,48417.601,41333.1126051,0.853679483316
2011-04-11,0.7369,0.799,0.7103,0.77,14645.925,11255.9645171,0.768538997507
2011-04-10,0.75,0.7589,0.71,0.7369,5348.98,3946.44002038,0.737793003597
2011-04-09,0.74999,0.7676,0.7205,0.73,12119.397,8940.96103764,0.73773976029
2011-04-08,0.7538,0.799,0.7309,0.74999,18207.3,13854.6622614,0.76093996701
2011-04-07,0.748,0.78491,0.7205,0.7538,10832.992,8178.14150501,0.754929155769
2011-04-06,0.7477,0.75,0.6902,0.74,8703.946,6264.04033946,0.719678217151
2011-04-05,0.68,0.74784,0.58,0.71,9730.303,6522.71448864,0.670350603536
2011-04-04,0.78,0.785,0.5619,0.68,31155.458,21652.688352,0.694988606877
2011-04-03,0.78199,0.79487,0.777,0.779,3931.385,3074.75574179,0.782104968552
2011-04-02,0.775,0.7998,0.7741,0.78199,2493.595,1965.23279665,0.788112262276
2011-04-01,0.78461,0.79697,0.7741,0.77411,3186.767,2483.68752958,0.77937531347
2011-03-31,0.7897,0.80098,0.768,0.78461,6875.082,5429.15614952,0.78968602113
2011-03-30,0.7925,0.795,0.76599,0.7897,3218.221,2532.13336351,0.786811522114
2011-03-29,0.7989,0.79966,0.7648,0.7925,4215.017,3312.30058905,0.785833269249
2011-03-28,0.82,0.85,0.76,0.79898,12565.154,10141.7046983,0.807129359362
2011-03-27,0.829,0.87211,0.8152,0.82,5337.145,4439.0672079,0.831730673965
2011-03-26,0.8837,0.905,0.841,0.8552,11756.42,10250.9767343,0.871947134783
2011-03-25,0.86688,0.88999,0.861,0.88377,4819.415,4225.52951098,0.876772286881
2011-03-24,0.832,0.9,0.82659,0.86688,14009.368,12259.7738994,0.87511256035
2011-03-23,0.81,0.85,0.78,0.84971,13262.257,11029.2503089,0.831626947726
2011-03-22,0.75897,0.81,0.7405,0.80901,12147.723,9499.23737253,0.781976784664
2011-03-21,0.76145,0.77241,0.7405,0.75897,3695.962,2780.4512132,0.752294318286
2011-03-20,0.763,0.79,0.7402,0.74108,5815.319,4502.62403926,0.774269483628
2011-03-19,0.78,0.797,0.73127,0.765,9875.038,7457.82756979,0.755220138878
2011-03-18,0.8499,0.85062,0.70999,0.81648,14226.223,10971.3235987,0.771204247165
2011-03-17,0.845,0.88,0.81,0.82542,7159.779,6042.76763965,0.843988011313
2011-03-16,0.871,0.88,0.836,0.86,7929.615,6761.32006973,0.852666878497
2011-03-15,0.8949,0.8949,0.87,0.87,2732.157,2405.41084962,0.880407256838
2011-03-14,0.89249,0.9,0.88,0.8949,5269.235,4676.61653707,0.887532352812
2011-03-13,0.90501,0.918,0.88976,0.89249,660.31,595.4206011,0.901728886584
2011-03-12,0.88,0.9197,0.88,0.918,4822.829,4319.59966173,0.895656815062
2011-03-11,0.89,0.925,0.8601,0.88,3725.512,3301.73293993,0.886249444353
2011-03-10,0.86449,0.9329,0.84965,0.9329,8869.013,7895.07394061,0.890186308286
2011-03-09,0.85132,0.87,0.85,0.86449,4546.046,3881.21600555,0.853756430434
2011-03-08,0.88502,0.88502,0.84999,0.86999,4527.851,3931.42188925,0.868275455453
2011-03-07,0.87,0.909,0.846,0.88502,15271.268,13527.2978786,0.885800568664
2011-03-06,0.9098,0.9098,0.81,0.8999,12626.492,10775.1127766,0.853373429185
2011-03-05,0.91,0.9189,0.8111,0.9103,12570.588,11115.0386486,0.884209923084
2011-03-04,0.92021,0.93909,0.9001,0.901,2711.885,2469.56419698,0.910644882427
2011-03-03,0.9128,0.9399,0.91,0.93909,2746.67,2520.5789488,0.91768539679
2011-03-02,0.92021,0.94,0.9102,0.9399,2741.873,2533.96277938,0.924172191557
2011-03-01,0.8601,0.97,0.8502,0.92021,22569.783,21413.4272225,0.948765312564
2011-02-28,0.89009,0.92001,0.845,0.86,4651.674,4108.59689775,0.883251254871
2011-02-27,0.958,0.958,0.89,0.89,23268.75,21576.8174468,0.927287346626
2011-02-26,0.9112,0.97,0.91061,0.958,4744.406,4452.63170401,0.938501406501
2011-02-25,0.97,0.99979,0.91109,0.9111,4461.061,4276.30173593,0.958584008587
2011-02-24,0.93,1.0,0.9,0.99743,13418.685,12708.1202871,0.947046620968
2011-02-23,0.90999,0.945,0.8681,0.9,6718.872,6057.76931795,0.90160510841
2011-02-22,0.85,0.95,0.8313,0.87023,12095.264,10650.2882019,0.880533752871
2011-02-21,0.8313,0.8796,0.8313,0.8345,1700.121,1435.86370932,0.844565598166
2011-02-20,0.94898,0.94898,0.83,0.85,9974.046,8503.38041899,0.852550752121
2011-02-19,0.8376,0.98,0.8376,0.94898,3798.708,3454.71585862,0.909444963556
2011-02-18,1.031,1.04019,0.78009,0.8989,36948.156,32719.7515263,0.885558443737
2011-02-17,1.045,1.05019,1.02,1.04,4009.844,4184.96085737,1.0436717382
2011-02-16,1.05,1.05019,1.0201,1.045,7192.375,7465.03308264,1.03790932517
2011-02-15,1.06,1.085,1.035,1.05,8616.577,9085.50414354,1.05442151141
2011-02-14,1.04,1.08,1.033,1.07,7096.548,7532.40991521,1.06141886382
2011-02-13,1.0511,1.08,1.0201,1.05,3240.64,3398.29831012,1.04865036231
2011-02-12,1.01,1.08,0.9906,1.0799,4118.92,4353.78652009,1.05702138427
2011-02-11,0.98,1.0899,0.9264,1.07001,13299.179,13213.5357225,0.993560258309
2011-02-10,1.08,1.1,0.8,0.98031,26559.641,25568.8050106,0.962693923859
2011-02-09,0.905,1.09,0.82,1.09,49632.504,47455.0071488,0.956127604378
2011-02-08,0.89,0.918,0.8617,0.918,7021.288,6306.76961277,0.898235425291
2011-02-07,0.89968,0.9,0.83,0.89,2264.28,1949.54330076,0.860999214214
2011-02-06,0.92,0.92,0.83,0.89968,8744.106,7608.76970652,0.8701598204
2011-02-05,0.839,0.92,0.8115,0.92,15786.811,13634.1993507,0.863644934416
2011-02-04,0.72,0.88,0.67,0.811,42222.189,33965.7414351,0.804452403809
2011-02-03,0.7218,0.75,0.6501,0.69,8524.501,6064.11978878,0.711375339012
2011-02-02,0.71,0.76001,0.69,0.716,5627.48,4126.0155456,0.733190619176
2011-02-01,0.5451,0.85,0.52011,0.7,31562.117,23264.1790873,0.737091846132
2011-01-31,0.47981,0.95,0.47,0.52001,63516.079,32708.4025024,0.514962557786
2011-01-30,0.445,0.48,0.445,0.4799,10383.593,4775.80901023,0.459938001252
2011-01-29,0.445,0.445,0.43,0.439,1448.382,643.63370168,0.444381179606
2011-01-28,0.4223,0.446,0.4212,0.446,5324.497,2301.76994502,0.43229810159
2011-01-27,0.4095,0.45,0.40851,0.4212,27708.195,12086.8973553,0.436221029745
2011-01-26,0.41123,0.42,0.3904,0.417,15564.808,6315.94719764,0.405783816777
2011-01-25,0.4199,0.425,0.4,0.41,2163.718,901.2543369,0.416530405949
2011-01-24,0.4424,0.4424,0.381,0.4199,11061.936,4516.68184348,0.408308441079
2011-01-23,0.4443,0.4443,0.42,0.4424,1148.402,505.82674814,0.440461396044
2011-01-22,0.41,0.4443,0.39,0.4443,10534.27,4513.91125516,0.428497774897
2011-01-21,0.3899,0.44,0.368,0.41991,8477.545,3351.62059014,0.39535273362
2011-01-20,0.31299,0.39,0.31,0.39,19881.979,6900.04944037,0.347050433982
2011-01-19,0.31299,0.31299,0.305,0.31299,7291.627,2247.62096063,0.308246837178
2011-01-18,0.3495,0.3495,0.305,0.31299,15671.508,4950.5107684,0.315892431564
2011-01-17,0.38679,0.38679,0.315,0.3495,18241.146,6360.69439524,0.348700371963
2011-01-16,0.3994,0.4,0.386,0.38679,2778.71,1085.15873273,0.390526083229
2011-01-15,0.4,0.4,0.385,0.386,1515.661,591.1502249,0.39002799762
2011-01-14,0.3176,0.45,0.3176,0.4,27130.957,10691.1105788,0.394055785751
2011-01-13,0.31868,0.405,0.3176,0.3176,20118.897,7147.03041942,0.355239674393
2011-01-12,0.3265,0.3557,0.31799,0.3188,31359.765,10508.1665873,0.335084353702
2011-01-11,0.32659,0.32659,0.31761,0.32659,4857.8,1578.65990513,0.324974248658
2011-01-10,0.32291,0.329,0.3175,0.32659,10355.828,3360.6529941,0.324518038934
2011-01-09,0.32291,0.323,0.32291,0.323,1691.366,546.1842181,0.322924912822
2011-01-08,0.3092,0.3229,0.309,0.3229,1629.438,512.0372754,0.314241643683
2011-01-07,0.2975,0.322,0.2975,0.32,42601.118,13152.1498161,0.308727808883
2011-01-06,0.2989,0.299,0.29,0.298,3456.489,1031.2757853,0.298359342472
2011-01-05,0.29004,0.299,0.29004,0.299,357.157,106.19443563,0.297332645391
2011-01-04,0.29601,0.29987,0.289,0.29895,1879.003,548.3304369,0.291819883683
2011-01-03,0.29,0.2999,0.29,0.295,1425.19,420.850466,0.295294287779
2011-01-02,0.29459,0.3,0.289,0.29997,5352.108,1584.6618221,0.296081809653
2011-01-01,0.292,0.3,0.292,0.3,2821.243,841.9497608,0.298432201976
2010-12-31,0.3,0.3,0.292,0.3,1453.719,428.4412,0.294720781664
2010-12-30,0.291,0.3,0.291,0.3,2539.873,759.917027,0.299194891634
2010-12-29,0.271,0.301,0.271,0.3,18609.144,5363.74749398,0.288231822699
2010-12-28,0.264,0.281,0.2612,0.281,15438.708,4238.983397,0.274568532354
2010-12-27,0.251,0.27,0.251,0.265,4935.49,1270.151704,0.257350679264
2010-12-26,0.2499,0.27,0.24639,0.265,16584.97,4203.0328292,0.253424204518
2010-12-25,0.2475,0.25,0.2475,0.2499,703.0,175.4417,0.249561450925
2010-12-24,0.25,0.25,0.242,0.248,5033.249,1252.0458158,0.248754992213
2010-12-23,0.248,0.25,0.241,0.25,8650.148,2160.7383892,0.249792071673
2010-12-22,0.244,0.25,0.244,0.25,3800.458,949.37609,0.249805704997
2010-12-21,0.26,0.267,0.24,0.24,9225.789,2291.81427904,0.248413905742
2010-12-20,0.2401,0.275,0.24,0.267,10682.705,2769.8807565,0.259286459422
2010-12-19,0.248,0.2499,0.24,0.2401,2000.757,487.494493,0.243655023074
2010-12-18,0.2487,0.24881,0.241,0.241,169.109,41.67057729,0.24641253446
2010-12-17,0.249,0.249,0.24,0.24,525.513,130.185227,0.247729793554
2010-12-16,0.23801,0.255,0.22221,0.24996,14355.331,3522.62327006,0.245387812379
2010-12-15,0.245,0.246,0.238,0.23801,3684.68,901.1484578,0.244566273815
2010-12-14,0.2289,0.2468,0.21,0.24669,10388.097,2403.8267417,0.231402030776
2010-12-13,0.2101,0.23,0.21,0.2299,6415.59,1425.91938662,0.222258496353
2010-12-12,0.208,0.2279,0.20676,0.22,1963.558,418.8037469,0.2132881977
2010-12-11,0.204,0.228,0.1907,0.228,5788.686,1267.2008993,0.218909939026
2010-12-10,0.19999,0.204,0.18251,0.204,1684.254,328.16543868,0.194843199826
2010-12-09,0.226,0.233,0.1701,0.2,21336.327,4411.9354408,0.206780456674
2010-12-08,0.24,0.24,0.22,0.2388,3430.41,789.863565,0.230253399739
2010-12-07,0.1938,0.2477,0.1701,0.233,24592.915,5411.79520427,0.220055052615
2010-12-06,0.225,0.225,0.1841,0.204,4319.255,863.020207,0.199807653635
2010-12-05,0.22,0.235,0.19,0.19,5740.175,1178.0291393,0.2052253005
2010-12-04,0.255,0.2589,0.205,0.205,28560.716,6673.4025762,0.233656697409
2010-12-03,0.25,0.2552,0.243,0.25105,2570.345,633.78483925,0.246575786227
2010-12-02,0.228,0.2553,0.218,0.255,20312.234,4800.553787,0.236338050605
2010-12-01,0.2095,0.2299,0.2095,0.2275,8157.894,1752.72324825,0.214849965965
2010-11-30,0.2299,0.2299,0.204,0.2082,21476.251,4570.5792061,0.212820161494
2010-11-29,0.279,0.279,0.2151,0.2299,35055.403,8802.05644856,0.251089866192
2010-11-28,0.283,0.28461,0.27,0.27,20802.126,5746.30470424,0.276236414693
2010-11-27,0.2844,0.2844,0.28255,0.283,1825.388,515.8978472,0.282623665325
2010-11-26,0.27899,0.289,0.27612,0.2844,33531.876,9510.98109453,0.283639993615
2010-11-25,0.2825,0.2825,0.278,0.28,1679.595,469.9930752,0.279825240728
2010-11-24,0.28295,0.28299,0.2761,0.28299,2514.912,710.24141758,0.282412035721
2010-11-23,0.2825,0.28449,0.276,0.28295,4856.923,1361.81867519,0.280387124768
2010-11-22,0.27679,0.2879,0.269,0.2879,28205.85,7818.64285736,0.277199334796
2010-11-21,0.27631,0.282,0.27631,0.27675,765.0,212.67088,0.278001150327
2010-11-20,0.27999,0.29,0.26825,0.28301,14652.694,4119.07125308,0.281113579051
2010-11-19,0.2683,0.28,0.2682,0.28,2157.562,583.44613385,0.27041917398
2010-11-18,0.2221,0.283,0.2221,0.2678,37446.671,10253.2690408,0.273809894631
2010-11-17,0.223,0.29,0.2116,0.2299,32871.602,8662.60689971,0.263528589197
2010-11-16,0.2683,0.275,0.223,0.223,33931.012,8609.6730792,0.253740533268
2010-11-15,0.27904,0.2828,0.2682,0.2682,8507.74,2337.4988037,0.274749675437
2010-11-14,0.276,0.299,0.2702,0.27904,16844.327,4793.8131794,0.284595114984
2010-11-13,0.2799,0.3,0.2683,0.276,21915.573,6351.5839966,0.289820576291
2010-11-12,0.2289,0.29,0.223,0.2682,40720.385,10494.4630881,0.257720134231
2010-11-11,0.2299,0.24,0.21,0.2231,5031.88,1111.550263,0.2209015841
2010-11-10,0.2101,0.24,0.14,0.24,30387.028,6110.1298337,0.201076914587
2010-11-09,0.251,0.323,0.199,0.21,47983.393,12808.3048611,0.266932037531
2010-11-08,0.3459,0.37,0.2261,0.243,118203.827,38339.261954,0.324348736645
2010-11-07,0.46999,0.46999,0.286,0.34,77218.719,27937.7405269,0.361800103508
2010-11-06,0.262,0.5,0.2402,0.39,32756.129,9396.96179627,0.286876443681
2010-11-05,0.2101,0.2639,0.2101,0.26,36622.072,8757.148192,0.23912213902
2010-11-04,0.1988,0.23601,0.1934,0.23,29698.431,6229.16344661,0.209747223569
2010-11-03,0.1938,0.275,0.125,0.1931,61472.627,11769.6146295,0.19146106493
2010-11-02,0.192,0.195,0.1905,0.1938,5853.394,1121.3397176,0.191570859163
2010-11-01,0.1925,0.1955,0.172,0.1955,21258.611,4049.753725,0.190499451022
2010-10-31,0.194,0.1989,0.171,0.1925,40337.756,7829.46048952,0.194097571752
2010-10-30,0.1876,0.199,0.1875,0.1989,26708.94,5112.034034,0.191397862813
2010-10-29,0.1799,0.19,0.173,0.19,28686.852,5380.4898858,0.187559439628
2010-10-28,0.1845,0.191,0.1731,0.1731,21525.035,4009.66975927,0.18627936072
2010-10-27,0.151,0.19,0.151,0.1877,65605.872,11594.017888,0.176722258764
2010-10-26,0.133,0.18,0.133,0.1503,19219.125,2995.09142,0.155839114424
2010-10-25,0.09009,0.19,0.09009,0.132,30299.635,4450.000605,0.146866475619
2010-10-24,0.108,0.19,0.108,0.11501,13800.23,1560.60996,0.113085793498
2010-10-23,0.108,0.109,0.10449,0.1055,4423.469,481.515121,0.108854638972
2010-10-22,0.1015,0.10901,0.1015,0.1025,34603.909,3665.43402971,0.105925432578
2010-10-21,0.0972,0.109,0.097,0.107,44867.0,4616.851667,0.102900832839
2010-10-20,0.1,0.103,0.094,0.099,31855.0,3221.08376,0.101117054152
2010-10-19,0.1,0.1019,0.097,0.097,6235.1,623.33733,0.099972306779
2010-10-18,0.103,0.103,0.097,0.1024,25665.087,2591.6409552,0.100979239042
2010-10-17,0.102,0.1045,0.10001,0.102,18222.191,1857.80134986,0.101952687789
2010-10-16,0.1,0.103,0.1,0.101,6284.708,633.63076692,0.100821035268
2010-10-15,0.1,0.119,0.092,0.105,24643.334,2554.90521892,0.103675307039
2010-10-14,0.1045,0.1045,0.065,0.102,37217.28,3701.64502755,0.099460385809
2010-10-13,0.092,0.105,0.092,0.105,47557.265,4558.5239107,0.095853365636
2010-10-12,0.094,0.099,0.082,0.0949,25660.749,2396.8167869,0.093404007299
2010-10-11,0.091,0.103,0.091,0.095,14092.905,1395.228085,0.0990021635
2010-10-10,0.093,0.1301,0.07999,0.0965,50684.192,4889.34882748,0.096466938399
2010-10-09,0.08411,0.12001,0.068,0.0938,187846.954,16104.8730071,0.085734011993
2010-10-08,0.067,0.088,0.01,0.08685,139287.286,10784.2297451,0.077424365531
2010-10-07,0.06312,0.067,0.0628,0.067,43692.981,2812.79229395,0.064376296366
2010-10-06,0.06145,0.0635,0.0612,0.06281,33433.302,2091.2833326,0.062550906058
2010-10-05,0.06132,0.06301,0.0609,0.0614,27526.613,1699.19527154,0.061729180831
2010-10-04,0.06113,0.062,0.06081,0.0613,33995.369,2079.88766329,0.061181499848
2010-10-03,0.06139,0.0614,0.061,0.06111,7172.633,439.88129455,0.061327729238
2010-10-02,0.06188,0.06191,0.06125,0.0614,13059.737,802.51667662,0.061449681308
2010-10-01,0.06189,0.062,0.06189,0.06197,1717.45,106.4618581,0.061988330432
2010-09-30,0.06174,0.0619,0.06155,0.0619,7917.025,488.14501265,0.061657631831
2010-09-29,0.062,0.062,0.0615,0.06191,23475.642,1450.79045086,0.061799820037
2010-09-28,0.06196,0.06271,0.0617,0.0619,7086.153,439.04595529,0.061958294619
2010-09-27,0.06205,0.06228,0.0619,0.0622,10752.245,668.5254443,0.06217542888
2010-09-26,0.06204,0.06228,0.06186,0.062,12058.125,748.20160625,0.062049581195
2010-09-25,0.06222,0.0624,0.0617,0.06202,2152.5,133.05095,0.061812288037
2010-09-24,0.06209,0.0624,0.06209,0.0622,684.375,42.6571,0.062330009132
